id;route_long_name;stop_id;stop_name;stop_lon;stop_lat;operatorname;shortname;mode;pointgeo;nom_commune;code_insee;
IDFM:C01376;6;IDFM:22167;Picpus;2.401248269453829;48.84501767720269;RATP;6;Metro;48.84501767720269, 2.401248269453829;Paris;75056;0
IDFM:C01376;6;IDFM:463003;Place d'Italie;2.3560502682264337;48.830991153013954;RATP;6;Metro;48.830991153013954, 2.3560502682264337;Paris;75056;0
IDFM:C01376;6;IDFM:463288;Quai de la Gare;2.372766248948172;48.8370742706096;RATP;6;Metro;48.8370742706096, 2.372766248948172;Paris;75056;0
IDFM:C01376;6;IDFM:22155;Raspail;2.330549660589195;48.83908487281128;RATP;6;Metro;48.83908487281128, 2.330549660589195;Paris;75056;0
IDFM:C01376;6;IDFM:22160;Saint-Jacques;2.337154370925007;48.832916006219165;RATP;6;Metro;48.832916006219165, 2.337154370925007;Paris;75056;0
IDFM:C01376;6;IDFM:22163;Sèvres-Lecourbe;2.3094677673863235;48.84558437021755;RATP;6;Metro;48.84558437021755, 2.3094677673863235;Paris;75056;0
IDFM:C01376;6;IDFM:463268;Trocadéro;2.2874927969664416;48.86348766501957;RATP;6;Metro;48.86348766501957, 2.2874927969664416;Paris;75056;0
IDFM:C01377;7;IDFM:22394;Aubervilliers-Pantin Quatre Chemins;2.3921143824978492;48.90379699038963;RATP;7;Metro;48.90379699038963, 2.3921143824978492;Aubervilliers;93001;0
IDFM:C01377;7;IDFM:463139;Cadet;2.3443838837796562;48.87604838013132;RATP;7;Metro;48.87604838013132, 2.3443838837796562;Paris;75056;0
IDFM:C01377;7;IDFM:463157;Censier - Daubenton;2.351495277596339;48.84026600820119;RATP;7;Metro;48.84026600820119, 2.351495277596339;Paris;75056;0
IDFM:C01377;7;IDFM:22367;Château Landon;2.3620179355106075;48.87844145573239;RATP;7;Metro;48.87844145573239, 2.3620179355106075;Paris;75056;0
IDFM:C01377;7;IDFM:22364;Châtelet;2.3481609912345776;48.856953460785334;RATP;7;Metro;48.856953460785334, 2.3481609912345776;Paris;75056;0
